market,source_id,gate,horizon,window,dates,picks,scored,missing,truncated,censored,delisted_or_gap,n_unc,mean_ret_unc,median_ret_unc,win_rate_unc,mean_excess_unc,excess_t_unc,excess_win_rate_unc,mean_ret,median_ret,win_rate,p10,p90,t_stat,mean_excess,median_excess,excess_win_rate,excess_t,mean_ret_strict,mean_mfe,mean_mae,mean_hl_mfe,mean_hl_mae,mean_pool,mean_gated
kr,kr.high_yield_value,B_moderate2,20,all,49,385,385,0,76,76,0,309,0.08279044973711754,0.010568031704095,0.5339805825242718,0.16868747782227744,5.862752027778346,0.8252427184466019,0.07137742591504714,0.007168458781362,0.5298701298701298,-0.10092273857334091,0.16263824024722656,3.137319458584057,0.12903380462850686,0.07921245885332029,0.7428571428571429,5.475757466093439,0.08279044973711754,0.17334110109072945,-0.07843021132377075,0.20952216403931068,-0.10889303606436222,100.0,20.418181818181818
kr,kr.high_yield_value,none,5,all,51,510,510,0,40,40,0,470,0.014266809844330609,-0.00352130139364175,0.4595744680851064,0.021910874723214256,3.2668626679186095,0.5106382978723404,0.010869162432112483,-0.0045960404140837005,0.45098039215686275,-0.1396377872606976,0.17575524356554367,1.5787268309536073,0.02068866594145403,0.0026946924500909006,0.5137254901960784,3.311895743506113,0.014266809844330609,0.06886293142053024,-0.052911705654082035,0.12170210707742828,-0.09020728486253454,100.0,100.0
kr,kr.high_yield_value,none,20,all,51,510,510,0,190,190,0,320,0.019976417467029394,-0.0517848904267589,0.4,0.10587384595082794,5.560001418787174,0.6,0.03261816651664066,-0.017818414565767,0.4411764705882353,-0.26073284986437645,0.32609718577504304,2.4836673622188634,0.08026325170871,0.022663988624996658,0.5784313725490197,6.255813470260481,0.019976417467029394,0.18298305429953035,-0.12761304468090678,0.24423936365511814,-0.16566707170436556,100.0,100.0
kr,kr.investor_flow_momentum,A_strong,5,all,4,4,4,0,2,2,0,2,-0.02686718323066945,-0.02686718323066945,0.0,-0.0309189112634452,-0.575067549938615,0.5,-0.023496396264753548,-0.02547744278513505,0.0,-0.02813611281422436,-0.01727184249897754,-7.198284740286167,-0.009159440283751851,0.012600030695941497,0.75,-0.36202835879164674,-0.02686718323066945,-0.019432131944078973,-0.03880882640743572,-0.002571521436231675,-0.04738621612578,100.0,1.0
kr,kr.investor_flow_momentum,A_strong,20,all,4,4,4,0,4,4,0,0,,,,,,,-0.041411359314249475,-0.0328738924892771,0.0,-0.07195302954629461,-0.017699662542182228,-2.6381485072163158,-0.0294218758858299,-0.02189000869437815,0.5,-1.166627683780979,,-0.00602250540580715,-0.04658779636451725,0.006652446650672501,-0.054092224709470955,100.0,1.0
kr,kr.investor_flow_momentum,B_moderate2,5,all,16,68,68,0,13,13,0,55,0.048371829277109785,0.0267445093133167,0.6727272727272727,-0.020294702717740924,-2.1145150842003386,0.4,0.039092958962831936,0.0171172083859124,0.6029411764705882,-0.042945770922932405,0.1964146505709108,3.5246647401697717,-0.011018062643003184,0.0010876416390925465,0.5147058823529411,-1.3287279776658212,0.048371829277109785,0.06048396637762089,-0.024091343853840468,0.08594824464875718,-0.048642308399820526,100.0,7.911764705882353
kr,kr.investor_flow_momentum,B_moderate2,20,all,16,68,68,0,68,68,0,0,,,,,,,0.04964551584810766,0.0033907923401532,0.5294117647058824,-0.06400434074877907,0.2388252487321931,3.1540494028411588,-0.004140683203541,0.0014001308960337475,0.5147058823529411,-0.30381710460986855,,0.12341322145316906,-0.033365380606768906,0.15631585895410047,-0.057098378242489305,100.0,7.911764705882353
kr,kr.investor_flow_momentum,none,5,all,32,179,177,2,33,30,3,147,0.037664009973746464,0.0228353948620361,0.5850340136054422,-0.010415491643423369,-0.8654365035794056,0.41496598639455784,0.02815116956478173,0.0076460950300383,0.5310734463276836,-0.10813196962227532,0.21721145369586234,2.48103578630356,-0.007293252107088418,-0.009817817198187306,0.4350282485875706,-0.7117952996071598,0.04796133818377751,0.06903211280153851,-0.04604500022745011,0.11286997127415194,-0.07336469660453722,89.52513966480447,89.52513966480447
kr,kr.investor_flow_momentum,none,20,all,32,179,177,2,177,160,17,17,-0.1002225237319271,0.0,0.17647058823529413,0.017387496539536272,0.3009383081336249,0.7647058823529411,0.027084467004094684,-0.0037558685446009,0.4124293785310734,-0.13899965591957814,0.2895903703654739,1.7788916224313494,0.01492199637261193,-0.0084978494011001,0.4519774011299435,1.0967032382742792,,0.12302031860159689,-0.06525887152186573,0.17790515423131675,-0.09093054238506397,89.52513966480447,89.52513966480447
kr,kr.oversold_recovery,A_strong,5,all,26,45,45,0,0,0,0,45,-0.01023487529214127,-0.0090358000686263,0.08888888888888889,0.004488712424351923,0.4142046845183272,0.6222222222222222,-0.01023487529214127,-0.0090358000686263,0.08888888888888889,-0.02285016569577028,0.0,-7.992602601180246,0.004488712424351923,0.013601602881532802,0.6222222222222222,0.4142046845183272,-0.01023487529214127,-0.0005472257511939754,-0.011787492207922525,0.0028038017291243202,-0.015132973880063025,98.68888888888888,2.6
kr,kr.oversold_recovery,A_strong,20,all,26,45,45,0,12,12,0,33,-0.029842440572401322,-0.0456862374929205,0.030303030303030304,0.007061230261833346,0.3514716573197017,0.42424242424242425,-0.030931364347427905,-0.0287769784172662,0.022222222222222223,-0.0560267368967797,-0.0030187382543804602,-8.84576030334632,-0.019347028634670617,-0.0538280721365025,0.3111111111111111,-1.1562904573922181,-0.029842440572401322,-0.0003229881308836488,-0.033464908525221396,0.0036702259525123447,-0.038409663209544316,98.68888888888888,2.6
kr,kr.oversold_recovery,B_moderate2,5,all,51,495,495,0,40,40,0,455,0.026340245482813912,-0.0049212598425196,0.4,0.03158095946134375,1.8960891557314694,0.5494505494505495,0.023196439150381342,-0.0058603539345336,0.36767676767676766,-0.056853765044200595,0.07401862359959259,1.5442780608024034,0.03087272431587619,0.012198470140388003,0.5797979797979798,2.016495440565778,0.026340245482813912,0.049352839703866745,-0.029520455037010344,0.0759059625687908,-0.048792735594331296,95.08484848484848,25.157575757575756
kr,kr.oversold_recovery,B_moderate2,20,all,51,495,495,0,190,190,0,305,0.09777780876275702,-0.0081632653061224,0.419672131147541,0.1825703997250889,4.2830602721394015,0.7573770491803279,0.05526643947606311,-0.0198457304546687,0.30505050505050507,-0.1036055344546934,0.1279865289287471,2.1192179648438705,0.10107160427737838,0.0232149793055055,0.6323232323232323,3.780658896632161,0.09777780876275702,0.1376435229552396,-0.07163042044680697,0.17887573017872635,-0.09451971454975473,95.08484848484848,25.157575757575756
kr,kr.oversold_recovery,none,5,all,51,510,348,162,27,40,9,330,0.06190740128046424,0.0,0.47575757575757577,0.07139485454370546,2.7759455549289314,0.5303030303030303,0.05208089365687619,0.0,0.45977011494252873,-0.17883260764392833,0.19281609195402302,2.119252828031878,0.0627289872681273,0.007405828914381751,0.5402298850574713,2.5436723758277764,0.05355444799760341,0.11370313708432157,-0.04612546837531104,0.16724882009209965,-0.0832153856848803,95.17647058823529,95.17647058823529
kr,kr.oversold_recovery,none,20,all,51,510,348,162,106,190,11,253,0.13350306306824716,-0.0015189873417721,0.44664031620553357,0.2284101889532812,3.7416998040601253,0.7154150197628458,0.09778069909833861,-0.0033259808762958,0.4425287356321839,-0.1878571076403915,0.2569504885458576,2.187122579548785,0.15812706820001807,0.0360020990737039,0.6436781609195402,3.499817207508595,0.12450759845744273,0.25546603463906636,-0.11404422332675739,0.3421549035601472,-0.14965451818805847,95.17647058823529,95.17647058823529
kr,kr.profitable_company,A_strong,5,all,24,43,43,0,3,3,0,40,0.01287902266168899,2.004014040100032e-06,0.5,-0.005127263126032558,-0.4111790131725874,0.375,0.011677208921085524,-0.0009990009990009,0.4883720930232558,-0.03807679083094556,0.09467063831931083,1.491964009473083,-0.0030239611209402187,-0.0235668813102354,0.4186046511627907,-0.2593142128050063,0.01287902266168899,0.029861358350091075,-0.013427615105050443,0.04664323360638868,-0.026674177663808644,100.0,2.441860465116279
kr,kr.profitable_company,A_strong,20,all,24,43,43,0,11,11,0,32,0.0011943041140452778,0.0004435978529243002,0.5,0.11274120205737437,8.329018426005463,0.96875,-0.007705688106898333,-0.0083857442348008,0.3953488372093023,-0.0743959076645316,0.07509864047108626,-0.7127392581047158,0.07106344021716851,0.0863188262180154,0.7906976744186046,4.434664567866202,0.0011943041140452778,0.04978501814725685,-0.04160196177674466,0.08346137922362266,-0.05438606732632856,100.0,2.441860465116279
kr,kr.profitable_company,B_moderate2,5,all,49,398,398,0,25,25,0,373,0.0016613228710278868,-0.002116402116402,0.4718498659517426,0.015020530748818409,4.558560075458502,0.5951742627345844,0.0012129006331220804,-0.0026390590829857997,0.46733668341708545,-0.07558682564042023,0.07559616359641705,0.3813165559250037,0.015426973936594552,0.0165042104230285,0.6105527638190955,4.949840044982361,0.0016613228710278868,0.0357688470714144,-0.03429410814516688,0.060070972730486345,-0.05956290416663195,100.0,18.728643216080403
kr,kr.profitable_company,B_moderate2,20,all,49,398,398,0,87,87,0,311,-0.011301189297976012,-0.0131004366812227,0.42443729903536975,0.07186194959515922,10.49226919740309,0.7331189710610932,-0.002458306345529088,-0.006124871162195,0.4547738693467337,-0.13328600636074509,0.11433717164032878,-0.44761175400220066,0.05112251941392807,0.04119138231603395,0.6633165829145728,8.36756452445734,-0.011301189297976012,0.08150800988145454,-0.08914190571258407,0.11718848157044201,-0.11606693204086048,100.0,18.728643216080403
kr,kr.profitable_company,none,5,all,51,510,510,0,40,40,0,470,-0.007147391531640204,-0.0085918100054508,0.4085106382978723,0.0004966733472434398,0.16506243781134966,0.4808510638297872,-0.007979420899401315,-0.010619638970682299,0.3980392156862745,-0.09348946105114035,0.08384459719902343,-2.44892509630195,0.0018400826099402338,-0.0008924830961999503,0.49607843137254903,0.653349236709628,-0.007147391531640204,0.02818719302930378,-0.039768934851332365,0.05820094445361998,-0.06395735641980375,100.0,100.0
kr,kr.profitable_company,none,20,all,51,510,510,0,190,190,0,320,-0.04521582641822134,-0.041838076453461,0.2625,0.04068160206557722,6.924283333393511,0.6625,-0.03412044058660115,-0.03336841830565675,0.26862745098039215,-0.15418780416160555,0.07797211250061462,-7.75933025733256,0.013524644605468195,0.0102906459659579,0.5470588235294118,3.0049710421987172,-0.04521582641822134,0.05103364223349906,-0.09072962799441531,0.08927908610871986,-0.12059465379411838,100.0,100.0
kr,kr.random,none,5,all,51,510,510,0,40,40,0,470,-0.010247544284727217,-0.01260141654452845,0.4425531914893617,-0.0026034794058435685,-0.644736167226591,0.4723404255319149,-0.012642571886586537,-0.0158745286302838,0.4294117647058823,-0.13581173403475283,0.1103502031304128,-2.613737115322484,-0.002823068377244989,-0.005868669117729451,0.46862745098039216,-0.741574385130196,-0.010247544284727217,0.04411885367343351,-0.055835605617948675,0.08185375218672741,-0.08277407388583961,10.0,10.0
kr,kr.random,none,20,all,51,510,510,0,190,190,0,320,-0.07962073396456357,-0.0802186221114495,0.3125,0.00627669451923499,0.7130826403682914,0.484375,-0.04550261831474144,-0.03075216777576125,0.3803921568627451,-0.2619552276420644,0.1415941927761333,-6.19666536402993,0.0021424668773278943,-0.00835526225611505,0.4647058823529412,0.34522297894082254,-0.07962073396456357,0.09170602734211256,-0.13567508183032861,0.13293128221201142,-0.16049534138355007,10.0,10.0
